430505,Terrell Dewitt,1/2/1982
785343,Alfonso Seevers,4/26/1993
306712,Lenard Coonrod,12/14/1969
818288,Teddy Timm,9/30/1977
445399,Mario Hoops,4/10/1964
245219,Edwin Digennaro,6/16/1967
968967,Sydney Alcala,3/20/1966
150318,Kelly Escudero,7/22/1978
492929,Cole Desjardins,10/4/1969
860657,Elliott Derrick,9/23/1961
626342,Van Archer,8/26/1964
444903,Virgilio Sowers,7/16/1985
253489,Augustine Rothman,3/13/1988
757145,Minh Dang,10/8/1961
957928,Erik Ortis,11/8/1991
498103,Mariano Fenske,2/23/1965
727784,Chang Labadie,6/16/1990
321456,Jed Atkins,3/6/1978
414518,Emil Hoskins,4/24/1987
790877,Zachariah Philbrook,6/29/1996
528499,Mathew Clifton,12/25/1986
882204,Neal Fitts,1/22/1988
843605,Stanley Roser,11/2/1978
502966,Enrique Blas,1/13/1979
394185,Jacinto Levasseur,5/6/1969
945952,Louis Conn,6/27/1993
114383,Sol Gagnon,2/5/1985
971230,Dwayne Hester,11/13/1963
814264,Benton Beegle,9/12/1968
655550,Jarrod Fitch,1/15/1963
964972,Tyler Storer,2/22/1996
481313,Johnie Hone,5/6/1978
765135,Antonio Coldiron,5/5/1958
248466,Merle Dimarco,3/22/1968
516302,Jacques Mitten,11/17/1992
837089,Andrew Mcgarry,8/6/1967
224067,Lonny Swayze,2/18/1990
515119,Blaine Schrock,1/31/1969
452672,Prince Gill,7/30/1966
818994,Florentino Driggers,12/6/1969
238638,Junior Benn,2/18/1980
812767,German Dole,8/17/1989
535639,Jarod Halliday,4/24/1977
531249,Wallace Bissonnette,6/2/1980
551743,Marc Vizcarra,12/2/1961
857177,Richie Dupuis,5/17/1981
340125,Woodrow Morlan,8/6/1978
637971,Jerrod Grout,5/21/1970
115475,Drew Gutshall,3/11/1989
958733,Rayford Messmer,10/20/1959
323869,Fritz Bainbridge,10/1/1992
932616,Randal Skeen,11/1/1984
493907,Cruz Dimattia,5/2/1960
702992,Harry Rumph,11/1/1984
452419,Wilber Burkart,7/1/1974
907428,Logan Beran,1/29/1967
599204,Marcelino Lomax,9/20/1988
520131,Don Kersey,6/22/1985
824136,Elvin Alber,5/12/1986
545098,Delbert Digiovanni,1/29/1973
538841,Enrique Galusha,6/12/1993
809943,Guadalupe Mathew,2/20/1974
739639,Desmond Stonebraker,4/11/1984
443771,Brent Wasser,2/1/1996
351719,Ezekiel Forbush,8/29/1991
400174,Humberto Puleo,3/26/1988
660136,Irving Guidry,1/3/1993
386488,Terence Triggs,2/7/1986
744271,Miquel Sadowski,2/19/1962
560408,Ahmad Leishman,9/4/1992
832428,Dario Keo,9/19/1969
799518,Antoine Peterson,4/24/1986
493245,Lamar Heiman,9/17/1981
349295,Lyman Artz,5/15/1977
136124,Horacio Zimmerman,5/10/1979
877360,Frederick Laliberte,9/5/1957
292921,Demetrius Mueller,12/2/1971
183988,Teodoro Drumm,8/28/1976
486428,Kirby Goodrich,4/19/1980
485520,Arnulfo Grado,4/29/1993
602340,Dwayne Fix,4/26/1991
298483,Ira Wagers,11/30/1971
792465,Johnnie Mckoy,10/9/1960
507732,Isiah Mcewan,3/24/1987
603630,Dick Takacs,2/21/1982
313061,Doyle Son,12/16/1988
915616,Ben Hearon,4/28/1958
748738,Eliseo Felker,7/6/1965
938120,Colton Vankirk,9/8/1984
803729,Elden Schantz,8/30/1961
516744,Jean Rogan,5/21/1962
725953,Esteban Bridger,1/10/1989
442455,Dwight Lehto,11/24/1961
649450,Courtney Earley,4/11/1985
792300,Eldridge Glick,10/2/1972
683356,Enrique Rushin,12/8/1977
218033,Lloyd Holford,10/8/1974
823800,Vincent Heffington,2/20/1985
210438,Norbert Gerena,1/30/1980
160931,Emilio Meneses,1/24/1965
811567,Maximo Deines,12/23/1967
408867,Ronnie Castro,1/9/1970
247123,Elroy Fludd,5/18/1985
341892,Gustavo Cangelosi,6/29/1959
506749,Coleman Waxman,3/31/1984
831352,Jarvis Autrey,9/4/1973
677800,Stevie Schock,7/8/1980
399904,Cole Lora,1/13/1966
949248,Delbert Flock,12/16/1988
543134,Sergio Hartness,5/4/1996
424615,Terry Bequette,9/24/1967
290752,William Hicks,10/2/1965
549492,Eugenio Mcelwain,8/6/1967
590708,Jarrett Peltier,4/12/1985
403639,Chuck Cosper,1/28/1979
210669,Earle Newlin,6/6/1974
552111,Dennis Willilams,3/12/1984
629075,Emmanuel Niven,3/13/1971
372086,Bobby Welborn,1/10/1979
276897,Kurtis Johannsen,1/31/1984
660934,Moses Wiest,12/28/1966
491190,Freddy Mallory,10/11/1970
442208,Adalberto Spohn,11/23/1961
430464,Jamar Apel,6/25/1982
219549,Aron Pilger,10/2/1961
201847,Claud Piercy,3/21/1967
150734,Carmine Azevedo,4/26/1971
561179,Emilio Keese,8/12/1972
502967,Milton Amend,5/16/1995
213789,Bill Pacheco,9/7/1968
417206,Abdul Barbera,11/4/1963
854862,Jeffery Shaffer,3/5/1992
120400,Reinaldo Jain,6/3/1978
977160,Deshawn Adkison,10/26/1988
391201,Troy Bacher,5/1/1984
585004,Steve Narvaez,3/3/1977
418039,Lyndon Moring,7/1/1958
953383,Rolland Phan,4/16/1988
743997,Philip Campos,7/21/1990
682214,Vern Pfister,4/3/1976
437388,Tristan Wydra,10/23/1983
184615,Maurice Chupp,3/18/1972
960241,Lupe Reinoso,8/9/1989
303666,Miguel Ruvalcaba,5/16/1975
984709,Alex Griffeth,10/1/1966
529851,Frances Brinkman,9/3/1970
407391,Paul Tandy,6/14/1979
735871,Kristopher Janis,3/1/1995
922684,Alec Burbach,3/27/1976
789925,Antoine Bauder,4/8/1980
516273,Stevie Cearley,5/28/1968
630794,Norris Geissler,7/22/1993
795424,Stuart Mishler,5/7/1984
943625,Vernon Shake,8/2/1983
961639,Hilario Corns,8/19/1994
353073,Michale Bejarano,3/9/1963
453458,Hollis Lamarre,10/11/1963
383801,Walter Shiver,9/8/1968
509385,Jerrod Segars,9/16/1989
327240,Lee Shearer,11/10/1989
456521,Gilberto Hilson,4/5/1985
820142,Enrique Lokken,8/4/1987
752664,Joesph Metcalf,1/4/1993
496058,Stacy Visconti,4/1/1960
142991,Grant Burditt,3/29/1964
515288,Johnnie Bridger,11/10/1980
292441,Art Toll,4/26/1976
889964,Louis Blakley,2/18/1971
366005,Carl Kendig,3/2/1992
298722,Brad Tew,12/24/1991
695829,Freeman Robin,3/22/1980
640956,Matthew Hawks,2/9/1959
229565,Homer Ware,3/18/1966
913987,Jefferey Brun,12/20/1991
232195,Francesco Alaniz,9/20/1977
774262,Mason Bembry,12/10/1992
269100,Antonia Deschamp,7/20/1959
588134,Owen Toland,10/22/1976
275943,Ali Ortega,8/23/1971
111117,Merrill Garceau,3/23/1981
520905,Jacques Desrosiers,1/5/1968
823388,Gale Wisneski,12/10/1986
375955,Raymond Emmanuel,3/8/1975
282651,Kraig Maguire,9/13/1964
591588,Wilber Beachum,7/21/1968
855479,Teodoro Valentino,11/7/1970
658371,Carmine Seeger,5/23/1992
299336,Shane Pulliam,11/10/1979
838626,Jonas Albro,9/18/1977
334201,Harold Mccoll,6/13/1960
896031,Clayton Mchenry,9/22/1959
231538,Kenton Trudel,6/21/1961
217584,Richard Skalski,2/24/1993
448412,Hector Ecklund,8/25/1973
689033,Dion Nobles,5/28/1960
667853,Nicolas Burdett,12/19/1995
573786,Jan Wolk,2/25/1974
828807,Laurence Yearby,11/10/1994
756398,Merle Halfacre,2/1/1971
617885,Bradly Squires,2/6/1990
489535,Abdul Pulaski,1/25/1978
228479,Emilio Evans,6/28/1994
894405,Elisha Ruddell,4/11/1959
970575,Hayden Outlaw,4/26/1963
909112,Andrew Casler,11/20/1984
981250,Curt Daniell,5/28/1987
823810,Scot Savala,10/16/1980
174763,Erin Keeble,3/27/1989
319334,Pablo Caton,9/17/1994
348892,Ryan Weeks,6/16/1974
370407,Vaughn Sealey,5/24/1965
808629,Rocky Ware,4/30/1981
818996,Jamal Mcnerney,4/7/1969
757241,Arturo Twyman,12/26/1961
756687,Roderick Vale,2/13/1970
371358,Jan Saylor,3/19/1985
188317,Buford Hunley,4/30/1968
698973,Neal Erwin,4/18/1981
782403,Dale Heap,11/30/1964
963699,Devin Robledo,4/16/1964
180607,Willy Livermore,5/2/1974
969715,Micheal Dustin,3/24/1991
338449,Isaac Levering,1/22/1969
524075,Elden Becher,2/21/1975
813933,Solomon Court,10/23/1989
459712,Donny Bain,7/31/1975
587425,Mickey Worthen,9/11/1992
286914,Huey Pero,2/17/1992
218339,Toney Pinder,12/5/1978
167717,Carey Dumais,8/13/1962
810850,Blair Kistner,5/17/1978
907654,Jed Robins,11/14/1965
927518,Joel Alldredge,12/1/1964
325988,Fernando Dayton,8/3/1966
811948,Chadwick Alejos,6/4/1976
587737,Clint Stukes,8/23/1959
392695,Augustus Harvey,8/18/1971
414180,Kelvin Mohammad,4/5/1968
873976,Christoper Wilds,8/4/1969
532946,Paul Hults,12/30/1973
385409,Rich Guy,1/19/1965
284345,Buford Hobson,5/12/1973
163004,Freeman Correll,6/14/1970
856183,Quintin Blumer,4/1/1966
622512,Theodore Gholson,9/27/1989
619262,Elliot Earnshaw,2/4/1993
686248,Thurman Franck,12/18/1962
258024,Rickey Schaller,11/19/1986
613388,Walker Dyal,5/31/1993
946330,Oscar Kinzer,9/9/1985
805957,Carmine Vandoren,12/2/1960
373938,Will Peterman,3/16/1965
840514,Wilber Penner,5/18/1963
540341,Bryon Edenfield,10/22/1992
531085,Paris Vicini,6/24/1988
565960,Tommy Lopez,8/30/1962
606680,Derek Wisneski,12/27/1984
437375,Eduardo Feist,2/24/1964
808950,Kieth Baugh,9/13/1982
936574,Wilber Quezada,6/29/1958
548874,Major Sperry,4/22/1988
337572,Sol Cowden,10/27/1971
372463,Erick Liang,12/14/1968
231495,Leonardo Mefford,2/19/1986
929954,Wilburn Ashby,6/19/1962
174582,Pablo Hackett,12/21/1995
809570,Lorenzo Vaught,6/21/1963
186887,Jerome Castor,11/1/1957
152537,Drew Hartle,2/27/1975
129446,Alphonso Bashir,4/6/1983
299359,Emory Harber,11/2/1992
321034,Jonathan Mann,12/12/1995
606216,Emanuel Macaluso,4/9/1958
866717,Newton Casale,4/7/1983
903735,Raphael Deschenes,7/22/1996
948226,Jerold Mera,9/12/1984
514786,Sterling Blocher,3/25/1961
437230,Bernardo Millay,2/1/1973
970192,Hank Hubble,6/16/1963
192650,Glenn Brenton,6/17/1979
227912,Kip Kinch,8/8/1975
291994,Micheal Coppock,10/11/1993
201257,Jewell Arnette,2/27/1990
113388,Darnell Mcewen,5/5/1992
735013,Lindsey Swider,7/26/1993
851636,Dewayne Velasquez,12/10/1974
501715,Morris Hardesty,10/3/1988
607194,Luciano Locke,10/2/1972
623602,Rudolph Guyton,6/4/1988
853623,Teodoro Trotman,1/29/1988
825832,Carl Gibbs,2/19/1979
644611,Bret Robey,10/1/1982
370944,Vaughn Shively,1/22/1973
477263,Ariel Lupo,3/29/1993
246794,Efren Franzen,7/18/1991
617184,Ernesto Zeman,9/8/1982
635733,Arnulfo Witmer,6/14/1980
246483,Rogelio Classen,6/15/1975
359491,Garland Hagemann,2/15/1969
462469,Alton Bigelow,8/21/1967
771971,Carlo Bednar,3/28/1966
154825,Jerald Garr,3/12/1964
794403,Kirk Hepworth,4/28/1982
677915,Willard Hedman,11/15/1986
231753,Enoch Easterly,2/9/1984
790452,Omar Kan,12/8/1974
287045,Kennith Cilley,7/3/1975
890312,Dan Krom,6/23/1968
190264,Lynn Bezanson,6/5/1971
238922,Mitchel Blumer,8/28/1989
636297,Homer Duffield,5/6/1981
425236,Marco Sheets,9/5/1972
948556,Renaldo Ruddy,8/13/1963
985965,Porter Tarpley,4/28/1976
218301,Kurtis Swinson,5/31/1984
876492,Byron Classen,7/2/1977
447438,Bryan Borrego,9/20/1957
153598,Brandon Mix,5/6/1986
167007,Brendan Engram,8/18/1979
897778,Francisco Maddix,3/8/1976
114699,Gerardo Footman,11/22/1970
402900,Pedro Regalado,2/28/1979
999180,Tuan Finkelstein,10/1/1991
994358,Heath Cundiff,9/18/1957
267885,Rudy Bushee,11/27/1981
614567,Angel Hooker,9/4/1958
350508,Delmer Degen,12/7/1977
536945,Gil Inglis,4/8/1965
183742,Wiley Hilger,8/24/1989
125024,Jared Dehart,9/25/1992
711713,Royal Overbay,2/29/1964
331150,Brice Rizzuto,10/26/1959
167664,Erick Sherer,8/4/1993
518094,Ronnie Prendergast,10/13/1959
497998,Hershel Demarest,10/7/1986
964700,Patrick Duerr,7/2/1995
289799,Lynn Matamoros,5/10/1974
527772,Lupe Meadow,2/13/1958
451821,Eloy Thoreson,12/27/1994
487997,Paul Dore,4/19/1966
232278,Damian Hartz,2/7/1991
941004,Alan Bernardi,8/6/1974
490120,Cedrick Gutierez,5/26/1987
316894,Tomas Sawyers,4/16/1976
247542,Delmar Delaune,3/12/1967
833799,Rocky Schroder,1/19/1982
329312,Charlie Getz,5/30/1992
691028,Neville Horton,5/24/1969
561121,Nathanael Harriss,7/4/1982
251785,Freeman Webster,10/23/1958
332516,Burton Krok,11/5/1970
798821,Jarod Markey,9/13/1982
996638,Fabian Berkowitz,2/7/1981
446318,Oren Haug,2/11/1986
801217,Albert Mitten,4/22/1991
902481,Neville Shaul,1/31/1971
823028,Lou Marcotte,8/13/1985
777261,Jefferson Criss,10/16/1994
600272,Jamel Janousek,11/6/1976
240777,Matt Works,8/8/1982
601760,Ty Schaper,10/24/1960
282429,Dylan Winebrenner,8/8/1979
449569,Arnulfo Archuleta,4/29/1958
487375,Mohammad Willoughby,2/3/1983
700726,Esteban Frederickson,1/5/1989
358143,Oswaldo Fielden,10/8/1979
215698,Roberto Boatman,12/8/1976
542501,Gayle Big,8/5/1992
919243,Luis Livermore,9/26/1977
550899,Randy Horak,7/15/1981
870286,Shannon Millhouse,10/19/1986
435726,Jonathon Hicklin,11/28/1987
335273,Noble Fang,1/9/1991
793477,Arlie Lamkin,8/16/1976
448326,Peter Viens,5/10/1991
117623,Olin Capasso,1/23/1961
930425,Samuel Courtright,2/1/1996
307719,Erik Gamble,9/22/1981
895401,Sergio Hargrave,12/1/1984
251441,Jake Gouge,10/8/1977
770507,Harold Branan,9/27/1960
285085,Rocky Sangster,1/12/1980
914908,Rigoberto Crochet,2/24/1972
560325,Vaughn Hack,1/24/1963
741642,Lynn Gardin,10/30/1989
567210,Pasquale Reasor,9/17/1979
593055,Gaylord Holgate,7/21/1987
174537,Olin Marsden,8/17/1993
841931,Michael Donoho,12/5/1993
993124,Larry Holtzman,5/27/1994
912753,Chase Walcott,1/20/1959
867569,Rolando Beazley,6/24/1966
250898,Juan Poland,8/28/1981
302030,Darron Rabin,10/10/1984
823058,Darell Walczak,5/10/1961
736698,Kareem Garon,4/4/1969
287825,Sung Greenlaw,3/30/1962
591638,Buck Bosque,12/3/1994
753060,Dominique Quayle,7/30/1962
550207,Grady Payan,11/25/1987
481196,Landon Mousseau,1/5/1965
443167,Dario Tichenor,12/23/1976
125774,Val Sollars,9/6/1960
539053,Michal Mose,2/6/1965
193694,Perry Sundquist,12/7/1980
713007,Frederic Hoag,7/7/1966
427582,Rickie Behnke,12/27/1963
966311,Long Dell,9/17/1975
469428,Seymour Sawyer,1/30/1982
768834,Arnoldo Ryckman,2/3/1985
499902,Lamont Hodder,9/5/1971
252175,Romeo Dail,5/23/1973
770041,Pablo Burkhalter,2/14/1980
281275,Collin Vann,10/21/1981
941962,Sydney Vera,4/13/1993
432288,Miles Lunceford,1/1/1966
377488,Andreas Monahan,11/4/1967
348909,Byron Lenk,9/8/1969
735805,Armando Samford,3/25/1990
393858,Charles Kimsey,2/11/1996
907925,Fletcher Mcneal,8/13/1977
401044,Jamison Mcmann,4/5/1967
315730,Kurt Hufford,4/9/1973
889544,Avery Slane,8/14/1965
158933,Brendan Brodsky,12/17/1983
656049,Jared Rorie,1/10/1979
415515,Felix Poling,12/31/1982
884676,Jonathan Mcmorris,1/12/1967
401183,Duane Mercurio,1/1/1962
357469,Jayson Laclair,1/3/1976
248973,Freddie Seifert,5/29/1992
348928,Fermin Heredia,2/27/1991
892323,Lance Dyess,11/30/1984
676798,Eliseo Deweese,2/28/1993
357174,Dwayne Shiver,5/11/1965
603535,Justin Johnstone,7/27/1985
390873,Rocco Deaver,7/30/1970
727373,Wesley Drye,12/24/1992
344556,Barney Wilford,12/28/1992
446293,Edmond Laffey,1/4/1991
781218,Lou Lasalle,11/24/1973
911590,Nolan Birkland,12/2/1962
392814,Noel Riviera,6/7/1962
498786,Reggie Dew,1/3/1966
254167,Solomon Midgette,6/9/1972
268134,Tommie Matsuda,11/15/1973
330344,Roger Cartee,1/15/1966
664712,Dale Biggs,4/11/1962
931953,Bud Bitting,11/9/1963
263638,Saul Mori,10/17/1965
701688,Devon Ferris,2/9/1970
477112,Denver Cogburn,4/13/1988
715456,Scot Cavazos,5/25/1985
806577,Franklin Redus,1/28/1962
503645,Gerald Edgin,4/7/1990
556700,Nathaniel Ketter,10/6/1989
464755,Michale Normandin,6/22/1977
927820,Jeffery Mateo,2/5/1972
476938,Garret Swarthout,1/8/1994
736864,Hunter Hertzog,2/27/1986
735243,Pierre Petrin,1/22/1959
572300,Rashad Hoehne,9/30/1971
397880,Norman Hillhouse,3/31/1959
188665,Willy Massengale,2/21/1973
513737,Erik Findlay,3/23/1969
835125,Federico Lefebvre,11/18/1961
147818,Delmer Carrozza,8/6/1971
434727,Rocky Stukes,2/8/1981
621255,Riley Luera,9/13/1969
864351,Columbus Morones,10/26/1987
115913,Fredrick Canada,3/8/1971
585347,Carter Starcher,9/20/1977
226905,Teodoro Mazzariello,4/14/1981
319321,Jarrod Albers,12/5/1963
935249,Marcel Mcnary,12/5/1966
796829,Milton Peeples,5/12/1965
695107,Bryon Bice,6/1/1986
273439,Daniel Pace,12/23/1965
774498,Chadwick Jenks,2/11/1978
618706,Franklyn Govea,8/20/1961
766149,Ivan Rawson,8/15/1987
783619,Burl Millhouse,10/9/1977
851816,Cesar Mulholland,11/28/1975
229853,Alexis Glasser,11/18/1979
847856,Jacques Pascoe,1/15/1988
459722,Jean Lady,8/6/1988
504277,Russell Grijalva,10/21/1980
119039,Olen Albury,9/17/1970
418363,Brian Abner,12/9/1971
700676,Wilbert Winton,9/24/1973
479551,Andrea Richardson,3/12/1965
987707,Taylor Tannehill,6/7/1958
984451,Billie Feldman,2/27/1963
375023,Jesus Dietz,11/20/1991
227560,Kenny Cason,10/5/1989
319418,Carol Burt,7/26/1982
373216,Hong Champlin,9/1/1966
501481,Donald Claudio,11/1/1970
747707,Dana Joslyn,2/19/1989
727074,Tom Grafton,6/16/1961
579285,Alvin Aho,1/16/1988
262831,Douglass Goldenberg,10/7/1960
547210,Genaro Schnabel,4/3/1986
744582,Paul Zimmermann,7/26/1984
723156,Antonio Knopf,1/3/1975
353136,Shelton Maly,11/18/1958
710539,Linwood Chaffin,11/28/1994
951860,Darius Minarik,3/13/1981
898416,Mitchell Wolcott,10/25/1992
324968,Jarrett Kimberling,11/12/1967
413314,Kennith Kalman,4/19/1961
544272,Bruno Weinmann,10/27/1973
907854,Linwood Alsup,12/3/1970
603296,Daryl Lupton,5/23/1976
658410,Wilbur Witherell,5/25/1978
346527,Refugio Wenger,8/26/1980
999571,Arnulfo Welch,4/16/1995
277148,Cornelius Andrews,8/14/1978
234293,Josh Gaona,8/12/1993
715449,Chet Avila,2/25/1996
158646,Jerrell Clem,2/4/1977
446839,Trenton Sund,9/4/1993
784464,Marion Titsworth,3/17/1984
553871,Enrique Billups,7/18/1971
843252,Broderick Lammers,1/16/1984
682303,Armand Custer,3/19/1968
543567,Whitney Agan,10/9/1976
991186,Francisco Farrel,3/16/1990
609647,Christoper Restivo,12/26/1986
148089,Antone Heaps,10/15/1990
740175,Andre Helvey,10/1/1988
397241,Dale Hillen,5/5/1975
848296,Gordon Moncayo,5/17/1996
728368,Barney Larocque,7/20/1960
666223,Adalberto Culp,12/31/1969
285111,Leonard Wehrle,4/27/1982
631083,Bo Huggins,10/22/1964
596369,Sydney Blumer,7/3/1996
968686,Herman Mcdougald,3/1/1978
769434,Quentin Fountain,4/12/1984
558540,Wilfred Jaggers,5/30/1962
450499,Numbers Bang,4/12/1989
941236,Theodore Millsap,4/25/1964
691409,Jermaine Feuerstein,8/8/1969
607068,Allan Mchone,6/26/1962
194891,Ellis Harsh,5/24/1971
482583,Andrew Paddock,4/26/1987
632689,Javier Okelley,5/13/1961
865044,Kirby Schumann,11/28/1977
286630,Morton Zumwalt,11/9/1980
499249,Kenneth Courtemanche,6/24/1960
818153,Sung Learned,11/26/1958
713383,Herman Tammaro,9/20/1963
638532,Edwardo Musson,9/20/1963
863899,Jason Lenz,11/11/1982
129800,Kenny Pelchat,4/7/1996
894977,Vincenzo Howze,6/23/1992
633029,Ira Carreras,6/5/1988
373681,Kristofer Holgate,12/30/1968
676192,Merle Hall,10/27/1966
473032,Robert Eisen,12/20/1961
247171,Lazaro Heatherly,7/4/1992
486331,Hector Loeffler,3/7/1980
139675,Damon Finger,7/12/1993
233843,Jan Cardoza,6/19/1965
510962,Willie Dibenedetto,12/8/1957
389620,Winford Fillmore,2/21/1971
345823,Robin Maas,9/18/1980
978463,Avery Worsham,6/7/1960
632355,Conrad Halterman,8/12/1969
293021,Richie Hasting,6/2/1965
943996,Jerry Beil,5/10/1984
258812,Buster Kollar,11/23/1982
677809,Jonathan Maloof,1/4/1962
497153,Greg Perrigo,12/6/1957
421229,Barton Amaro,9/20/1958
891568,Rodger Mariotti,1/18/1972
919515,Arden Criss,7/10/1972
685446,Bill Achenbach,6/9/1973
893894,Ezekiel Shumate,9/27/1970
138721,Milton Bollinger,8/16/1984
515948,Grady Brainard,1/31/1966
326921,Calvin Gillette,2/6/1969
677150,Corey Mccowan,8/21/1985
443684,Danilo Mcguinness,7/11/1980
859088,Leo Knopp,7/23/1971
190080,Major Bivins,11/24/1970
409940,Rolando Temples,5/22/1964
834073,Austin Otwell,3/28/1959
254979,Reid Dutil,4/27/1984
523456,Rich Werner,3/7/1976
513325,Anthony Demar,2/19/1961
991148,Patrick Joshua,4/27/1979
382061,Cedric Orris,9/28/1985
347288,Sal Sabo,3/4/1973
648818,Isiah Kingsley,10/13/1986
208149,Edgardo Collison,1/4/1983
527281,Ollie Tea,9/2/1962
522957,Francis Shore,6/12/1960
287828,Tim Darby,7/3/1989
126407,Logan Glassman,8/17/1971
933314,Irvin Monier,11/25/1965
822435,Randall Akridge,5/31/1966
392213,Brad Cuddy,3/4/1991
582565,Donny Vanness,1/22/1986
145788,Brad Dryer,10/3/1973
775509,Walker Robertson,11/12/1990
872619,Everett Mccown,11/25/1989
122466,Vito Alldredge,5/21/1970
582725,Dion Adamson,7/12/1989
739219,Elmer Sala,6/24/1985
935698,Berry Haley,7/17/1979
292823,Ernesto Lovejoy,3/15/1986
992878,Lavern Ellett,1/6/1983
522866,Connie Harrow,3/30/1990
542440,Rufus Noah,3/4/1969
377327,Hiram Ashurst,4/23/1959
691839,Geraldo Kinley,12/17/1987
901894,Robt Mcwhirter,1/20/1958
310956,Quincy Endicott,8/11/1963
354982,Mohammad Buske,1/6/1972
464819,Sol Gassaway,8/20/1965
909560,Mike Bourgeois,2/2/1969
752584,Rod Dittrich,11/23/1982
525105,Karl Mcnamee,10/28/1970
136091,Devon Dare,3/25/1980
684156,Herschel Bobo,6/20/1977
841338,Archie Mary,11/6/1964
465658,Carlos Marasco,10/19/1980
805101,Alton Hollins,6/28/1984
982899,Leland Lubbers,8/19/1986
361126,Ralph Heine,6/15/1979
880471,Cordell Letchworth,2/25/1969
193692,Monte Mumma,2/10/1995
251372,Earle Frady,11/22/1990
697418,Eusebio Linsey,6/29/1975
335354,Edmund Walla,8/26/1981
659990,Kent You,4/14/1995
804082,Kent Kenny,11/28/1994
517803,Horace Caceres,12/6/1994
216428,Todd Goldsmith,3/28/1967
545631,Bradley Dick,3/3/1993
116127,Shirley Lachance,3/18/1994
563656,Robt Wooley,7/16/1958
132905,Rosendo Brandenburg,5/20/1992
856310,Hong Turco,6/12/1963
114861,Francis Gloss,9/5/1994
664024,Geraldo Hipps,3/23/1958
653201,Leonardo Branscome,10/6/1987
609010,Hans Narron,9/12/1983
693786,Elden Hiebert,1/21/1993
527293,Faustino Aragon,9/11/1964
929928,Fausto Hogue,8/7/1962
401439,Curtis Eades,2/2/1981
559769,Rudolph Beerman,6/13/1996
755082,Lynn Ferrari,11/21/1963
991572,Jonah Yoshida,3/15/1985
870373,Quintin Gracia,9/20/1985
969158,Al Kirtley,11/2/1963
522791,Patrick Easterling,6/13/1976
700815,Brent Solis,7/30/1968
483312,Armand Lucero,3/4/1994
797225,Brant Hoang,6/29/1981
815717,Ned Martina,4/20/1960
712877,Roosevelt Caywood,10/5/1962
663488,Garry Naccarato,1/14/1989
718720,Derrick Basquez,8/24/1970
776277,Earl Mcadams,1/13/1986
989401,Gayle Ritter,5/31/1979
470417,Grover Frisch,5/20/1958
499538,Ali Marcial,10/22/1979
495670,Darnell Border,7/22/1983
423454,Chester Stcyr,5/7/1972
391566,Ivan Brim,3/13/1993
955057,Carey Esteban,5/25/1970
472214,Keneth Roush,6/8/1995
242302,Vicente Arehart,12/9/1973
134022,Darren Durant,1/25/1995
797351,Hector Mcpherson,2/23/1992
403012,Jim Singleton,7/17/1962
521305,Santo Bufford,9/14/1958
193931,Isiah Grote,7/4/1968
815756,Hilton Gift,9/20/1968
864507,Marcellus Honaker,5/23/1977
475578,Juan Temples,9/19/1979
981506,Colby Redondo,6/25/1962
279640,Terrell Hornung,1/16/1990
770817,Enoch Devlin,10/24/1991
751658,Clifton Brainerd,3/24/1993
390462,Ronnie Bontrager,12/22/1972
674516,Brain Zylstra,12/30/1980
387620,Kelley Pineda,5/8/1992
608063,Arden Boston,1/25/1995
478580,Emilio Tobias,6/24/1962
771490,Benito Meehan,10/1/1993
123824,Vincenzo Penner,10/10/1980
651403,Joseph Morehead,3/11/1962
148258,Raymundo Wildman,5/26/1996
807812,Justin Dickens,5/16/1993
434346,Porfirio Bradford,7/28/1993
461374,Jeremiah Bias,2/1/1989
493734,Kenneth Krueger,9/24/1989
667434,Wyatt Freels,4/12/1994
167329,Daniel Fizer,7/8/1965
882433,Dana Lynam,6/19/1995
592753,Daren Cuneo,5/17/1960
950454,Wes Donohue,10/5/1962
466926,Wendell Goodson,1/13/1983
315458,Shane Deleon,8/4/1979
631569,Shirley Bottom,9/14/1970
709225,Arthur Falgoust,5/23/1992
898294,Wilburn Weitzel,11/12/1991
120530,Boyd Gibby,10/30/1959
807716,Robin Stamp,2/11/1991
740027,Cristopher Henline,9/27/1972
239265,Ronnie Ferry,6/17/1972
464152,Richie Dearman,2/17/1994
455018,Wiley Legere,7/11/1958
874727,Agustin Oneill,8/16/1959
160901,Jacques Canning,6/26/1959
833141,Jerrold Alba,8/30/1965
946358,Stanley Carte,9/21/1990
161341,Lon Chico,9/28/1960
241381,Mikel Lampert,4/28/1983
770737,Stanley Reichard,1/22/1992
818683,Darren Wade,2/8/1977
822361,Bobbie Prevatte,3/2/1994
313225,Santo Quintanar,8/30/1972
834937,Randolph Pauly,3/10/1977
898002,Arnold Keating,12/20/1987
879761,Jere Hallinan,11/12/1990
366070,Andreas Crosland,11/14/1968
223495,Dustin Webber,6/11/1981
757719,Marc Shelly,2/21/1982
335547,Fausto Bird,2/12/1970
671671,Denver Mannion,7/17/1989
843366,Chadwick Maxon,5/17/1968
732526,Bobby Touchstone,5/28/1982
463429,Dorian Monge,1/16/1981
353348,Charley Strasser,1/24/1970
935706,Olen Badillo,2/6/1980
598950,Omer Enciso,1/15/1978
656038,Isaias Goodwill,3/9/1966
622091,Hong Skeete,12/26/1977
478652,Calvin Leal,11/26/1961
